smiles,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)c1nnn[nH]1,1,1,3,5,5,5,5,98,225,287,320,324,324,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,17,39,48,49,49,49,112,57,31,26,26,26
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)c1nnn(n1)C,1,1,3,5,5,5,5,102,232,305,337,341,341,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,17,38,47,49,49,49,116,58,31,26,26,26
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)c1nccn1C,1,1,3,5,5,5,5,98,237,319,352,356,356,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,15,37,46,47,47,47,117,58,30,26,26,26
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)c1csc(n1)C,1,1,3,5,5,5,5,99,235,312,345,349,349,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,17,39,48,50,50,50,116,58,31,27,27,27
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)c1cnc(s1)C,1,1,3,5,5,5,5,99,235,312,345,349,349,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,17,39,48,50,50,50,116,58,31,27,27,27
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)C(=O)N1CCCC1,1,1,3,4,5,5,5,101,241,328,370,382,382,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,14,35,44,46,47,47,124,62,33,26,25,25
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)C(=O)N(C)C,1,1,3,4,5,5,5,96,227,307,339,343,343,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,15,35,45,46,46,46,117,60,32,27,27,27
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(c(c1)F)OCC1(O)CCOCC1,1,1,3,4,5,5,5,109,260,352,401,406,406,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,15,36,45,48,48,48,138,67,37,29,28,28
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1cc(OCCC(O)(C)C)ccc1F,1,1,3,4,5,5,5,105,251,343,385,391,391,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,14,35,44,47,47,47,131,63,36,28,27,27
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1cc(F)c(cc1F)OCCCS(=O)(=O)C,1,1,3,5,5,5,5,115,255,354,393,393,393,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,19,40,50,52,52,52,135,66,36,29,29,29
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1cc(F)c(c(c1)F)c1cnn(c1)CC(O)(C)C,1,1,4,5,5,5,5,121,288,388,416,416,416,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,17,40,48,50,50,50,136,60,34,29,29,29
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1cc(ccc1F)OC1CCOCC1,1,1,3,4,5,5,5,102,241,329,372,378,378,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,15,35,45,47,47,47,129,65,36,29,28,28
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1c(F)cc(cc1F)c1cnn(c1)CC(O)(C)C,1,1,4,5,5,5,5,121,288,388,416,416,416,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,17,40,48,50,50,50,136,60,34,29,29,29
OC(=O)C(c1ccc(cc1)NCc1ccc(cc1)c1ccccc1)C,0,1,3,4,5,5,5,61,138,184,232,247,247,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,11,24,34,38,39,39,82,60,33,23,21,21
OC(=O)[C@H]1CC1c1cnc(cn1)N[C@@H]1CCc2c1c(F)ccc2c1c(C)cc(cc1C)OCCC(O)(C)C,1,1,3,5,5,5,5,111,279,379,401,407,407,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,14,37,43,43,43,43,124,48,29,27,26,26
