model,feat,train_EF_0.01,train_EF_0.01_std,val_EF_0.01,val_EF_0.01_std,test_EF_0.01,test_EF_0.01_std,ext_EF_0.01,ext_EF_0.01_std,rmSim_0.6,rmSim_0.6_std,rmSim_0.7,rmSim_0.7_std,rmSim_0.8,rmSim_0.8_std,rmSim_0.9,rmSim_0.9_std
rf,PubChemFP,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.0,0.0,0.504,1.1269782606598941,1.4733333333333332,0.0,1.2941176470588236,0.0
rf,RDkitFP,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2261533019050128,0.1416986725630555,1.246458923512748,0.0,0.0,0.0,1.512,1.3802608449130187,1.4733333333333332,0.0,1.2941176470588236,0.0
rf,Topology,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
rf,TorsionFP,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.0,0.0,0.0,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
svm,AtomPairFP,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,0.8,1.7888543819998317,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
svm,Autocorr,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.246458923512748,0.0,4.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
svm,AvalonFP,1.280294627990138,0.003967633992230256,1.280294627990138,0.003967633992230256,1.2911345753132526,0.01857570757778124,1.196600566572238,0.11148667536542856,4.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2294117647058824,0.14468675148528054
svm,Charge,1.2436885710825667,0.018701105240928502,1.2436885710825667,0.018701105240928502,1.225164993564203,0.1320784595359576,1.196600566572238,0.11148667536542856,0.0,0.0,2.016,1.1269782606598941,1.4733333333333332,0.0,1.2294117647058824,0.14468675148528054
svm,Connectivity,1.2711632469058483,0.02181870563559762,1.2711632469058483,0.02181870563559762,1.2268753160539931,0.1481454603470644,1.246458923512748,0.0,2.4,2.1908902300206643,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
svm,Constitution,1.2346629822674013,0.06692893214256967,1.2346629822674013,0.06692893214256967,1.0299548791476547,0.257547812914262,1.1467422096317281,0.13654273388230767,0.0,0.0,1.512,1.3802608449130187,1.4733333333333332,0.0,1.035294117647059,0.14468675148528057
