smiles,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OC(=O)C[C@@H]1COc2c1cnc(c2)N[C@@H]1CCc2c1c(F)ccc2c1c(C)cc(cc1C)OC1CCOCC1,1,33,1,8,0,0,72,6,3,1,3,18,0,3,1,2,2,1,0,1,2,0,31,1,0,0,0,0,0,1,1,3,2,39,11,1,0,23,9,0,7,12,7,2,2,0,0,5,3,1,0,16,14,0,0,0,2,4,0,0,0,0,4,2
OC(=O)C[C@@H]1COc2c1ccc(c2)OCc1cc(ccc1OCCCS(=O)(=O)C)c1c(C)cccc1C,1,32,0,8,0,0,69,4,3,0,1,18,0,1,0,1,3,0,0,0,1,0,29,0,0,0,0,1,0,0,0,6,1,37,15,3,0,13,9,0,11,14,7,1,1,0,0,7,7,1,1,11,10,0,0,0,1,3,0,0,0,0,2,1
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccnc(c1)O[C@@H]1COCC1,1,26,1,9,0,0,63,6,3,1,3,18,0,3,1,2,2,1,0,1,3,0,28,1,0,0,0,0,0,0,1,5,2,37,10,1,0,22,9,0,8,15,8,1,1,0,0,3,4,1,0,17,12,0,0,0,3,3,0,0,0,0,4,2
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1cccc(c1)NC(=O)C,1,24,1,8,0,0,59,5,3,0,2,18,1,1,1,1,3,0,0,0,2,0,27,1,0,0,0,0,0,1,0,5,1,35,11,2,0,17,9,0,7,13,7,2,2,0,0,5,4,2,0,13,11,0,0,0,2,3,0,0,0,0,4,2
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc2c(c1)OCO2,1,21,1,8,0,0,55,6,3,0,3,18,0,2,1,2,3,0,0,0,2,0,26,1,0,0,0,0,0,0,0,4,3,34,8,1,0,21,9,0,6,14,7,1,1,0,0,3,3,1,0,15,12,0,0,0,3,3,0,0,0,0,6,3
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc2c(c1)OCCO2,1,23,1,8,0,0,58,6,3,0,3,18,0,2,1,2,3,0,0,0,2,0,27,1,0,0,0,0,0,0,0,4,3,35,8,1,0,22,9,0,6,14,7,1,1,0,0,3,3,1,0,16,12,0,0,0,2,4,0,0,0,0,6,3
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc2c(c1)NC(=O)CC2,1,24,1,8,0,0,60,6,3,0,3,18,1,2,1,2,3,0,0,0,2,0,28,1,0,0,0,0,0,0,1,5,1,36,8,2,0,22,9,0,6,13,7,2,2,0,0,4,3,1,0,15,13,0,0,0,2,4,0,0,0,0,6,3
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc2c(c1)n(nc2)CCC(O)(C)C,1,31,1,9,0,0,71,6,4,0,2,22,0,2,1,1,3,1,0,0,2,0,31,1,0,0,0,0,0,0,2,5,1,40,14,1,0,19,11,0,9,14,8,2,2,0,0,6,5,1,1,14,13,0,0,0,3,3,0,0,0,0,6,3
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc2c(c1)cnn2CCC(O)(C)C,1,31,1,9,0,0,71,6,4,0,2,22,0,2,1,1,3,1,0,0,2,0,31,1,0,0,0,0,0,0,2,5,1,40,14,1,0,19,11,0,9,14,8,2,2,0,0,6,5,1,1,14,13,0,0,0,3,3,0,0,0,0,6,3
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc2c(c1)CCO2,1,23,1,7,0,0,57,6,3,0,3,18,0,2,1,2,3,0,0,0,2,0,27,1,0,0,0,0,0,0,0,4,2,34,8,1,0,21,9,0,6,12,6,1,1,0,0,3,3,1,0,15,12,0,0,0,3,3,0,0,0,0,6,3
