smiles,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OC(=O)CCc1ccc(cc1F)OCc1ccc(cc1)CN1CCC2(CC1)C=Cc1c2cccc1,1,205,9,9,4,0,0,66,66,24,0,18,0,0,0,19,0,4,0,44,13,106,0,5,4,29,29,5,47,72,0,6,0,4,5,11,18,17,38,22,12,0,65,9,9,19,13,8,5,0,21,7,3,0
OC(=O)CCc1ccc(cc1F)OCc1ccc(c(c1)c1c(C)noc1C)F,1,160,14,4,8,0,0,17,49,18,11,29,0,0,0,27,0,5,0,33,0,70,0,16,4,16,17,25,29,40,0,11,0,8,5,17,19,39,0,18,32,0,5,14,13,39,10,12,2,-1,8,0,3,0
OC(=O)CCc1ccc(cc1F)OCc1ccc(c(c1)c1c(C)noc1C)Cl,1,166,14,4,4,0,0,28,49,28,5,23,0,0,0,23,0,5,0,33,0,69,0,16,4,16,17,19,29,40,5,11,0,4,5,11,19,22,22,6,18,25,5,25,9,25,10,13,3,0,9,0,3,0
OC(=O)CCc1ccc(cc1F)OCc1cc(OCC2CC2)cc(c1)c1c(C)noc1C,1,185,19,4,4,0,0,11,79,18,12,29,0,0,0,28,0,5,5,46,6,64,0,22,9,22,17,25,41,40,0,11,0,4,11,11,19,23,33,18,12,32,5,19,9,31,10,12,3,1,10,2,4,0
O=C1SC(C(=O)N1)Cc1ccc(cc1)Oc1nccc(c1)Cl,0,135,4,14,4,0,0,35,30,17,5,5,0,11,5,14,0,10,0,11,0,53,0,11,10,21,11,0,5,42,5,0,0,4,11,0,16,23,17,0,30,12,10,16,9,5,26,2,0,0,10,2,0,0
O=C1NC(=O)C(S1)Cc1ccc(cc1)Oc1ncc(cc1C)C(F)(F)F,1,150,4,14,4,13,0,23,37,11,10,5,0,11,5,27,0,10,0,24,0,53,0,11,10,21,17,6,16,36,0,0,0,17,11,16,22,12,29,6,24,0,10,4,22,43,26,1,0,0,7,-3,1,0
O=C1NC(=O)C(S1)Cc1ccc(cc1)Oc1ncc(cc1C(F)(F)F)C,1,150,4,14,4,13,0,23,42,6,5,11,0,11,5,27,0,10,0,24,0,53,0,11,10,21,17,6,16,36,0,0,0,17,11,22,16,11,23,25,12,0,10,4,22,44,26,1,0,0,7,-2,1,0
O=C1NC(=O)C(S1)Cc1ccc(cc1)Oc1nc(Cl)cc(c1)C(F)(F)F,1,154,4,14,4,13,0,35,30,6,10,10,0,11,5,27,0,10,0,17,0,52,0,11,10,21,17,0,11,36,5,0,0,17,11,16,27,12,23,12,12,0,10,16,22,43,26,0,0,0,7,-4,0,0
O=C1SC(C(=O)N1)Cc1ccc(cc1)Oc1cc(Cl)cc(n1)Cl,1,145,4,14,4,0,0,47,30,11,5,10,0,11,5,14,0,10,0,11,0,52,0,11,10,21,11,0,5,36,10,0,0,4,11,0,21,23,17,6,18,12,10,27,9,5,26,2,0,0,10,0,0,0
OC(=O)CCc1ccc(cc1F)OCc1cc(OC2CCCC2)cc(c1)c1c(C)noc1C,1,191,19,4,4,0,0,11,86,18,11,29,0,0,0,28,0,5,0,65,0,64,0,22,9,22,17,19,54,40,0,11,0,4,11,11,25,11,46,18,12,32,5,19,9,31,10,12,3,0,10,4,4,0
OC(=O)CCc1ccc(cc1F)OCc1cc(OC(C)C)cc(c1)c1c(C)noc1C,1,180,19,4,4,0,0,11,75,18,11,29,0,0,0,28,0,5,0,53,0,64,0,22,9,22,17,19,42,40,0,11,0,4,11,11,25,22,22,6,12,45,5,19,9,31,10,12,3,0,10,0,7,0
OC(=O)CCc1ccc(cc1F)OCc1cc(F)cc(c1)c1c(C)noc1C,1,160,14,4,8,0,0,11,61,18,5,29,0,0,0,27,0,5,0,33,0,70,0,16,4,16,17,25,29,40,0,11,0,8,5,17,25,28,5,24,25,0,5,14,13,38,10,12,2,-1,8,0,3,0
